Date,Open,High,Low,Close,Adj Close,Volume,percentage
2020-07-06,54.000.000.000,55.000.000.000,53.800.000.000,55.000.000.000,49.833.511.719,19856623,"271949,57%"
2020-07-07,55.800.000.000,55.900.000.000,53.400.000.000,53.400.000.000,48.383.812.500,30760032,"181404,23%"
2020-07-08,53.600.000.000,53.900.000.000,52.900.000.000,53.000.000.000,48.021.386.719,19664652,"272570,30%"
2020-07-09,53.200.000.000,53.600.000.000,52.800.000.000,52.800.000.000,47.840.179.688,17054850,"311934,73%"
2020-07-10,53.100.000.000,53.200.000.000,52.300.000.000,52.700.000.000,47.749.562.500,13714746,"387174,51%"
2020-07-13,53.300.000.000,53.800.000.000,53.100.000.000,53.400.000.000,48.383.812.500,12240188,"435450,83%"
2020-07-14,53.700.000.000,53.800.000.000,53.200.000.000,53.800.000.000,48.746.238.281,14269484,"376327,55%"
2020-07-15,54.400.000.000,55.000.000.000,54.300.000.000,54.700.000.000,49.561.703.125,24051450,"226181,79%"
2020-07-16,54.800.000.000,54.800.000.000,53.800.000.000,53.800.000.000,48.746.238.281,16779127,"326596,25%"
2020-07-17,54.200.000.000,54.700.000.000,54.100.000.000,54.400.000.000,49.289.878.906,10096174,"536837,02%"
2020-07-20,54.800.000.000,54.800.000.000,54.000.000.000,54.200.000.000,49.108.660.156,10507530,"521530,75%"
2020-07-21,55.200.000.000,55.400.000.000,54.800.000.000,55.300.000.000,50.105.332.031,18297260,"301684,51%"
2020-07-22,55.300.000.000,55.500.000.000,54.700.000.000,54.700.000.000,49.561.703.125,12885057,"429179,32%"
2020-07-23,54.700.000.000,54.700.000.000,53.800.000.000,54.100.000.000,49.018.054.688,16214932,"337343,38%"
2020-07-24,54.000.000.000,54.400.000.000,53.700.000.000,54.200.000.000,49.108.660.156,10994535,"491153,10%"
2020-07-27,54.300.000.000,55.700.000.000,54.300.000.000,55.600.000.000,50.377.156.250,21054421,"257903,08%"
2020-07-28,57.000.000.000,58.800.000.000,56.400.000.000,58.600.000.000,53.095.343.750,48431566,"117691,84%"
2020-07-29,60.300.000.000,60.400.000.000,58.600.000.000,59.000.000.000,53.457.769.531,36476611,"165311,41%"
2020-07-30,59.700.000.000,60.100.000.000,59.000.000.000,59.000.000.000,53.457.769.531,19285354,"309561,34%"
2020-07-31,59.500.000.000,59.600.000.000,57.700.000.000,57.900.000.000,52.461.101.563,21943345,"271152,83%"
2020-08-03,57.800.000.000,57.900.000.000,56.700.000.000,56.800.000.000,51.464.437.500,21158940,"273170,58%"
2020-08-04,57.200.000.000,58.100.000.000,57.000.000.000,57.300.000.000,51.917.468.750,19419694,"294546,35%"
2020-08-05,57.300.000.000,57.500.000.000,56.300.000.000,56.900.000.000,51.555.035.156,17739706,"323004,23%"
2020-08-06,57.100.000.000,58.400.000.000,57.100.000.000,58.000.000.000,52.551.707.031,21625874,"264035,57%"
2020-08-07,57.900.000.000,58.400.000.000,57.100.000.000,57.500.000.000,52.098.671.875,18751717,"308771,72%"
2020-08-10,57.600.000.000,58.300.000.000,57.500.000.000,57.800.000.000,52.370.496.094,17774291,"324063,56%"
2020-08-11,58.000.000.000,59.500.000.000,57.800.000.000,58.200.000.000,52.732.917.969,24907912,"232857,74%"
2020-08-12,58.200.000.000,59.000.000.000,57.700.000.000,59.000.000.000,53.457.769.531,18573934,"313342,34%"
2020-08-13,59.400.000.000,59.600.000.000,58.000.000.000,58.700.000.000,53.185.949.219,22089460,"268906,53%"
2020-08-14,58.000.000.000,58.400.000.000,57.700.000.000,58.000.000.000,52.551.707.031,15672548,"370073,84%"
2020-08-18,58.900.000.000,59.900.000.000,58.000.000.000,58.400.000.000,52.914.132.813,25307825,"232734,34%"
2020-08-19,59.000.000.000,59.200.000.000,57.800.000.000,57.800.000.000,52.370.496.094,16930719,"348479,00%"
2020-08-20,57.600.000.000,57.600.000.000,55.300.000.000,55.400.000.000,50.195.945.313,30386029,"189560,80%"
2020-08-21,56.200.000.000,56.900.000.000,55.800.000.000,55.900.000.000,50.648.976.563,21142288,"265817,97%"
2020-08-24,55.800.000.000,56.600.000.000,55.400.000.000,56.100.000.000,50.830.179.688,15055896,"370618,93%"
2020-08-25,56.400.000.000,56.800.000.000,56.100.000.000,56.400.000.000,51.102.007.813,14021705,"402233,54%"
2020-08-26,56.400.000.000,56.500.000.000,55.700.000.000,56.400.000.000,51.102.007.813,17651593,"319517,90%"
2020-08-27,56.300.000.000,56.300.000.000,55.600.000.000,55.600.000.000,50.377.156.250,16196568,"347604,50%"
2020-08-28,56.100.000.000,56.300.000.000,55.400.000.000,55.400.000.000,50.195.945.313,14619888,"383723,87%"
2020-08-31,56.000.000.000,56.100.000.000,54.000.000.000,54.000.000.000,48.927.457.031,32671367,"171403,91%"
2020-09-01,54.100.000.000,54.800.000.000,54.100.000.000,54.200.000.000,49.108.660.156,19363117,"279397,17%"
2020-09-02,54.600.000.000,55.100.000.000,54.100.000.000,54.400.000.000,49.289.878.906,16905723,"322967,55%"
2020-09-03,55.600.000.000,56.700.000.000,55.500.000.000,56.400.000.000,51.102.007.813,28384920,"195878,66%"
2020-09-04,55.200.000.000,55.800.000.000,55.100.000.000,55.600.000.000,50.377.156.250,22139109,"249332,53%"
2020-09-07,56.100.000.000,57.300.000.000,55.800.000.000,56.500.000.000,51.192.605.469,18685880,"300226,70%"
2020-09-08,57.400.000.000,58.700.000.000,57.200.000.000,58.700.000.000,53.185.949.219,31517520,"182120,93%"
2020-09-09,58.200.000.000,59.300.000.000,57.800.000.000,58.400.000.000,52.914.132.813,30597399,"190212,25%"
2020-09-10,59.900.000.000,60.000.000.000,59.100.000.000,59.200.000.000,53.638.984.375,29923293,"200178,50%"
2020-09-11,59.300.000.000,59.400.000.000,58.200.000.000,59.000.000.000,53.457.769.531,16017098,"370229,36%"
2020-09-14,60.200.000.000,60.800.000.000,59.900.000.000,60.400.000.000,54.726.257.813,20648281,"291549,69%"
2020-09-15,60.900.000.000,61.000.000.000,60.500.000.000,61.000.000.000,55.269.890.625,17877075,"340659,76%"
2020-09-16,61.100.000.000,61.300.000.000,60.600.000.000,61.000.000.000,55.269.890.625,17041444,"358537,69%"
2020-09-17,60.700.000.000,60.800.000.000,59.300.000.000,59.500.000.000,53.910.800.781,25108356,"241752,19%"
2020-09-18,59.800.000.000,59.900.000.000,59.100.000.000,59.300.000.000,53.729.585.938,18884571,"316660,62%"
2020-09-21,59.100.000.000,60.000.000.000,59.000.000.000,59.200.000.000,53.638.984.375,15140387,"390346,69%"
2020-09-22,59.100.000.000,59.700.000.000,57.800.000.000,58.200.000.000,52.732.917.969,20830381,"283720,21%"
2020-09-23,58.400.000.000,58.800.000.000,57.400.000.000,58.600.000.000,53.095.343.750,20111398,"290382,60%"
2020-09-24,57.700.000.000,58.600.000.000,57.600.000.000,57.800.000.000,52.370.496.094,17564020,"328512,49%"
2020-09-25,57.700.000.000,58.200.000.000,57.700.000.000,57.900.000.000,52.461.101.563,11444683,"504164,25%"
2020-09-28,58.300.000.000,58.800.000.000,57.900.000.000,58.200.000.000,53.057.304.688,12614080,"462181,94%"
2020-09-29,58.300.000.000,59.000.000.000,58.200.000.000,58.200.000.000,53.057.304.688,15503563,"376042,59%"
2020-10-05,57.500.000.000,59.200.000.000,57.500.000.000,58.700.000.000,53.513.132.813,20228289,"284255,38%"
2020-10-06,59.400.000.000,59.900.000.000,58.700.000.000,59.000.000.000,53.786.617.188,14463826,"410679,72%"
2020-10-07,58.700.000.000,59.900.000.000,58.500.000.000,59.900.000.000,54.607.093.750,14861838,"394971,34%"
2020-10-08,60.500.000.000,60.700.000.000,59.500.000.000,59.700.000.000,54.424.765.625,24589924,"246035,73%"
2020-10-12,60.000.000.000,60.400.000.000,59.900.000.000,60.400.000.000,55.062.914.063,16145837,"371612,82%"
2020-10-13,61.000.000.000,61.400.000.000,60.400.000.000,60.900.000.000,55.518.734.375,19247631,"316922,12%"
2020-10-14,61.000.000.000,61.100.000.000,60.500.000.000,60.900.000.000,55.518.734.375,16086716,"379194,86%"
2020-10-15,60.700.000.000,60.800.000.000,59.700.000.000,60.000.000.000,54.698.257.813,17756232,"341851,81%"
2020-10-16,60.000.000.000,60.400.000.000,59.000.000.000,59.500.000.000,54.242.441.406,16554190,"362446,00%"
2020-10-19,59.600.000.000,60.200.000.000,59.500.000.000,60.000.000.000,54.698.257.813,14474985,"411744,81%"
2020-10-20,60.300.000.000,60.900.000.000,60.100.000.000,60.900.000.000,55.518.734.375,19326115,"312013,05%"
2020-10-21,61.200.000.000,61.500.000.000,60.600.000.000,60.900.000.000,55.518.734.375,15703443,"389723,45%"
2020-10-22,60.300.000.000,60.500.000.000,59.800.000.000,60.100.000.000,54.789.417.969,14294095,"421852,52%"
2020-10-23,60.400.000.000,60.400.000.000,59.800.000.000,60.200.000.000,54.880.582.031,9322232,"647913,50%"
2020-10-26,60.400.000.000,61.100.000.000,60.100.000.000,60.400.000.000,55.062.914.063,13268226,"455222,88%"
2020-10-27,60.300.000.000,60.300.000.000,59.500.000.000,59.800.000.000,54.515.937.500,17260416,"349354,27%"
2020-10-28,59.400.000.000,59.400.000.000,58.800.000.000,59.000.000.000,53.786.617.188,14428882,"411674,31%"
2020-10-29,58.200.000.000,58.500.000.000,57.500.000.000,58.100.000.000,52.966.148.438,22636966,"257101,59%"
2020-10-30,58.000.000.000,58.000.000.000,56.600.000.000,56.600.000.000,51.598.695.313,26907844,"215550,53%"
2020-11-02,56.400.000.000,57.500.000.000,56.000.000.000,57.400.000.000,52.327.996.094,20489076,"275268,64%"
2020-11-03,57.900.000.000,58.900.000.000,57.600.000.000,58.800.000.000,53.604.296.875,14950919,"387267,16%"
2020-11-04,58.900.000.000,59.000.000.000,57.800.000.000,58.500.000.000,53.330.804.688,21718561,"271196,60%"
2020-11-05,59.000.000.000,60.300.000.000,58.800.000.000,60.300.000.000,54.971.746.094,20639475,"285859,98%"
2020-11-06,60.700.000.000,60.800.000.000,59.600.000.000,60.100.000.000,54.789.417.969,16910230,"358954,31%"
2020-11-09,60.700.000.000,60.900.000.000,60.100.000.000,60.200.000.000,54.880.582.031,15892961,"381930,09%"
2020-11-10,60.500.000.000,60.500.000.000,59.500.000.000,60.200.000.000,54.880.582.031,19073552,"317193,15%"
2020-11-11,60.700.000.000,61.400.000.000,60.400.000.000,61.300.000.000,55.883.390.625,25628510,"236845,61%"
2020-11-12,61.000.000.000,61.400.000.000,60.700.000.000,61.000.000.000,55.609.894.531,19800573,"308071,89%"
2020-11-13,61.300.000.000,63.200.000.000,61.000.000.000,63.200.000.000,57.615.503.906,31508829,"194548,65%"
2020-11-16,64.000.000.000,66.700.000.000,63.900.000.000,66.300.000.000,60.441.574.219,36354334,"176045,03%"
2020-11-17,67.000.000.000,67.000.000.000,65.600.000.000,65.700.000.000,59.894.593.750,30204089,"221824,27%"
2020-11-18,65.700.000.000,66.200.000.000,64.700.000.000,64.800.000.000,59.074.121.094,22963790,"286102,60%"
2020-11-19,64.100.000.000,64.800.000.000,63.900.000.000,64.600.000.000,58.891.789.063,16590290,"386370,58%"
2020-11-20,63.900.000.000,65.200.000.000,63.900.000.000,64.700.000.000,58.982.960.938,15068682,"424058,32%"
2020-11-23,64.800.000.000,67.800.000.000,64.700.000.000,67.500.000.000,61.535.539.063,27134398,"238811,27%"
2020-11-24,67.900.000.000,69.500.000.000,67.000.000.000,67.700.000.000,61.717.878.906,32158235,"211143,43%"
2020-11-25,67.900.000.000,68.300.000.000,66.500.000.000,66.600.000.000,60.715.066.406,32447065,"209263,92%"
2020-11-26,66.100.000.000,68.000.000.000,66.000.000.000,68.000.000.000,61.991.347.656,19023323,"347468,21%"
2020-11-27,68.000.000.000,68.400.000.000,67.600.000.000,68.200.000.000,62.173.683.594,14063434,"483523,44%"
2020-11-30,68.400.000.000,68.600.000.000,66.700.000.000,66.700.000.000,60.806.238.281,43811016,"156125,12%"
2020-12-01,67.100.000.000,68.300.000.000,67.100.000.000,67.800.000.000,61.809.035.156,22327173,"300530,66%"
2020-12-02,68.400.000.000,69.900.000.000,68.300.000.000,69.500.000.000,63.358.812.500,29703942,"230272,47%"
2020-12-03,70.100.000.000,70.500.000.000,69.300.000.000,69.700.000.000,63.541.148.438,23677989,"296055,55%"
2020-12-04,70.400.000.000,72.100.000.000,70.100.000.000,71.500.000.000,65.182.097.656,28130533,"250261,88%"
2020-12-07,72.400.000.000,73.500.000.000,71.900.000.000,72.900.000.000,66.458.382.813,28490496,"254119,83%"
2020-12-08,72.200.000.000,72.900.000.000,71.600.000.000,71.700.000.000,65.364.425.781,25000338,"288796,10%"
2020-12-09,72.100.000.000,73.900.000.000,72.000.000.000,73.900.000.000,67.370.015.625,24077996,"299443,53%"
2020-12-10,72.700.000.000,73.800.000.000,72.500.000.000,72.900.000.000,66.458.382.813,39882928,"182283,51%"
2020-12-11,73.500.000.000,73.800.000.000,73.100.000.000,73.400.000.000,66.914.218.750,18486672,"397583,73%"
2020-12-14,73.600.000.000,74.500.000.000,73.200.000.000,73.800.000.000,67.278.867.188,21510415,"342159,83%"
2020-12-15,73.800.000.000,74.100.000.000,73.300.000.000,73.800.000.000,67.278.867.188,20863671,"353724,90%"
2020-12-16,74.100.000.000,74.500.000.000,73.400.000.000,73.800.000.000,67.278.867.188,17512081,"423136,46%"
2020-12-17,73.400.000.000,73.700.000.000,72.600.000.000,73.300.000.000,66.823.039.063,24293214,"302141,99%"
2020-12-18,73.300.000.000,73.700.000.000,73.000.000.000,73.000.000.000,66.549.554.688,17613029,"416169,19%"
2020-12-21,73.100.000.000,73.400.000.000,72.000.000.000,73.000.000.000,66.549.554.688,20367355,"358907,67%"
2020-12-22,72.500.000.000,73.200.000.000,72.100.000.000,72.300.000.000,65.911.382.813,16304910,"444651,34%"
2020-12-23,72.400.000.000,74.000.000.000,72.300.000.000,73.900.000.000,67.370.015.625,19411326,"372978,13%"
2020-12-24,74.100.000.000,78.800.000.000,74.000.000.000,77.800.000.000,70.925.406.250,32502870,"227979,87%"
2020-12-28,79.000.000.000,80.100.000.000,78.200.000.000,78.700.000.000,71.745.882.813,40085044,"197080,99%"
2020-12-29,78.800.000.000,78.900.000.000,77.300.000.000,78.300.000.000,73.177.664.063,30339449,"259727,85%"
2020-12-30,77.400.000.000,81.300.000.000,77.300.000.000,81.000.000.000,75.701.039.063,29417421,"263109,40%"
2021-01-04,81.000.000.000,84.400.000.000,80.200.000.000,83.000.000.000,77.570.187.500,38655276,"209544,49%"
2021-01-05,81.600.000.000,83.900.000.000,81.600.000.000,83.900.000.000,78.411.312.500,35335669,"230928,13%"
2021-01-06,83.300.000.000,84.500.000.000,82.100.000.000,82.200.000.000,76.822.523.438,42089013,"197913,88%"
2021-01-07,82.800.000.000,84.200.000.000,82.700.000.000,82.900.000.000,77.476.734.375,32644642,"253640,40%"
2021-01-08,83.300.000.000,90.000.000.000,83.000.000.000,88.800.000.000,82.990.757.813,59013307,"141154,60%"
2021-01-11,90.000.000.000,96.800.000.000,89.500.000.000,91.000.000.000,85.046.843.750,90306177,"99660,96%"
2021-01-12,90.300.000.000,91.400.000.000,87.800.000.000,90.600.000.000,84.673.015.625,48682416,"185487,92%"
2021-01-13,89.800.000.000,91.200.000.000,89.100.000.000,89.700.000.000,83.831.882.813,36068848,"248968,31%"
2021-01-14,88.700.000.000,90.000.000.000,88.700.000.000,89.700.000.000,83.831.882.813,26393970,"336061,61%"
2021-01-15,89.800.000.000,91.800.000.000,88.000.000.000,88.000.000.000,82.243.085.938,33431809,"268606,46%"
2021-01-18,86.600.000.000,87.300.000.000,84.100.000.000,85.000.000.000,79.439.343.750,43227951,"200333,34%"
2021-01-19,84.500.000.000,88.000.000.000,83.600.000.000,87.000.000.000,81.308.507.813,39895044,"211805,76%"
2021-01-20,89.000.000.000,89.000.000.000,86.500.000.000,87.200.000.000,81.495.429.688,25211127,"353018,73%"
2021-01-21,87.500.000.000,88.600.000.000,86.500.000.000,88.100.000.000,82.336.562.500,25318011,"345603,77%"
2021-01-22,89.000.000.000,89.700.000.000,86.800.000.000,86.800.000.000,81.121.593.750,30861661,"288383,70%"
2021-01-25,87.000.000.000,89.900.000.000,86.300.000.000,89.400.000.000,83.551.507.813,27258534,"319166,10%"
2021-01-26,88.800.000.000,89.200.000.000,86.500.000.000,86.700.000.000,81.028.148.438,33178936,"267639,69%"
2021-01-27,86.600.000.000,87.700.000.000,85.600.000.000,85.600.000.000,80.000.101.563,26423070,"327743,90%"
2021-01-28,83.200.000.000,85.600.000.000,83.200.000.000,83.700.000.000,78.224.406.250,31859808,"261144,07%"
2021-01-29,84.500.000.000,85.000.000.000,82.000.000.000,82.000.000.000,76.635.601.563,39615978,"213297,78%"
2021-02-01,81.700.000.000,83.400.000.000,81.000.000.000,83.000.000.000,77.570.187.500,28046832,"291298,50%"
2021-02-02,84.100.000.000,86.400.000.000,83.700.000.000,84.400.000.000,78.878.617.188,26302077,"319746,61%"
2021-02-03,84.800.000.000,85.400.000.000,83.400.000.000,84.600.000.000,79.065.515.625,22112205,"383498,62%"
2021-02-04,83.500.000.000,83.800.000.000,82.100.000.000,82.500.000.000,77.102.906.250,24171688,"345445,46%"
2021-02-05,83.100.000.000,84.000.000.000,82.500.000.000,83.500.000.000,78.037.484.375,18036835,"460723,85%"
2021-02-08,83.800.000.000,84.200.000.000,83.000.000.000,83.000.000.000,77.570.187.500,15338765,"546328,21%"
2021-02-09,84.000.000.000,84.800.000.000,82.700.000.000,82.700.000.000,77.289.812.500,20898332,"401945,95%"
2021-02-10,82.600.000.000,82.600.000.000,81.600.000.000,81.600.000.000,76.261.789.063,23025766,"358728,57%"
2021-02-15,83.800.000.000,84.500.000.000,83.300.000.000,84.200.000.000,78.691.687.500,23529706,"356145,55%"
2021-02-16,84.500.000.000,86.000.000.000,84.200.000.000,84.900.000.000,79.345.890.625,20483100,"412535,21%"
2021-02-17,83.900.000.000,84.200.000.000,83.000.000.000,83.200.000.000,77.757.101.563,18307735,"458276,24%"
2021-02-18,83.200.000.000,83.600.000.000,82.100.000.000,82.100.000.000,76.729.085.938,21327683,"390103,32%"
2021-02-19,82.300.000.000,82.800.000.000,81.000.000.000,82.600.000.000,77.196.359.375,25880879,"317995,38%"
2021-02-22,83.800.000.000,84.200.000.000,82.200.000.000,82.200.000.000,76.822.523.438,25419886,"329663,16%"
2021-02-23,81.200.000.000,82.900.000.000,81.100.000.000,82.000.000.000,76.635.601.563,20587314,"394417,65%"
2021-02-24,81.800.000.000,83.600.000.000,81.300.000.000,82.000.000.000,76.635.601.563,26807651,"305136,77%"
2021-02-25,84.000.000.000,85.400.000.000,83.000.000.000,85.300.000.000,79.719.734.375,34155986,"245930,54%"
2021-02-26,82.800.000.000,83.400.000.000,82.000.000.000,82.500.000.000,77.102.906.250,38520800,"214948,81%"
2021-03-02,85.100.000.000,85.300.000.000,83.000.000.000,83.600.000.000,78.130.937.500,33498180,"254043,65%"
2021-03-03,83.500.000.000,84.000.000.000,82.800.000.000,84.000.000.000,78.504.773.438,19882132,"419975,08%"
2021-03-04,82.600.000.000,83.200.000.000,82.200.000.000,82.400.000.000,77.009.460.938,24348331,"339242,96%"
2021-03-05,81.100.000.000,82.600.000.000,81.100.000.000,82.100.000.000,76.729.085.938,20508971,"395436,71%"
2021-03-08,82.900.000.000,83.000.000.000,81.600.000.000,82.000.000.000,76.635.601.563,17641256,"469921,19%"
2021-03-09,81.400.000.000,81.900.000.000,80.600.000.000,81.400.000.000,76.074.867.188,25420764,"320210,68%"
2021-03-10,82.400.000.000,82.500.000.000,80.700.000.000,80.900.000.000,75.607.570.313,20038422,"411210,02%"
2021-03-11,81.000.000.000,82.500.000.000,81.000.000.000,82.000.000.000,76.635.601.563,23818297,"340074,69%"
2021-03-12,83.100.000.000,83.500.000.000,82.400.000.000,82.800.000.000,77.383.281.250,13530573,"614164,68%"
2021-03-15,82.800.000.000,82.900.000.000,81.800.000.000,81.800.000.000,76.448.695.313,13735798,"602804,44%"
2021-03-16,82.200.000.000,83.000.000.000,82.100.000.000,82.800.000.000,77.383.281.250,12293537,"668644,02%"
2021-03-17,82.800.000.000,82.900.000.000,82.000.000.000,82.300.000.000,76.915.984.375,11625146,"712249,12%"
2021-03-18,82.800.000.000,83.800.000.000,82.600.000.000,82.900.000.000,77.476.734.375,18585244,"445514,73%"
2021-03-19,82.100.000.000,82.500.000.000,81.800.000.000,81.900.000.000,76.542.164.063,15869700,"517338,07%"
2021-03-22,82.000.000.000,82.300.000.000,81.700.000.000,82.000.000.000,76.635.601.563,12670506,"647172,26%"
2021-03-23,82.600.000.000,82.900.000.000,81.800.000.000,81.800.000.000,76.448.695.313,13299907,"621056,97%"
2021-03-24,81.000.000.000,81.600.000.000,80.700.000.000,81.000.000.000,75.701.039.063,17926638,"451841,56%"
2021-03-25,81.000.000.000,82.100.000.000,80.800.000.000,81.200.000.000,75.887.945.313,14758826,"548824,14%"
2021-03-26,81.400.000.000,81.600.000.000,81.000.000.000,81.500.000.000,76.168.320.313,12845778,"633671,23%"
2021-03-29,81.700.000.000,81.700.000.000,81.000.000.000,81.600.000.000,76.261.789.063,14952134,"546410,30%"
2021-03-30,81.600.000.000,82.300.000.000,81.300.000.000,82.200.000.000,77.163.906.250,13121698,"621870,74%"
2021-03-31,82.400.000.000,82.700.000.000,81.400.000.000,81.400.000.000,76.412.914.063,17240518,"477943,88%"
2021-04-01,82.500.000.000,83.000.000.000,82.000.000.000,82.900.000.000,77.821.007.813,18676461,"441732,51%"
2021-04-02,84.000.000.000,85.200.000.000,83.900.000.000,84.800.000.000,79.604.609.375,22997538,"365256,49%"
2021-04-05,85.800.000.000,86.000.000.000,84.800.000.000,85.400.000.000,80.167.851.563,16255990,"527805,44%"
2021-04-06,86.200.000.000,86.200.000.000,85.100.000.000,86.000.000.000,80.731.085.938,19042023,"452682,99%"
2021-04-07,86.100.000.000,86.200.000.000,85.400.000.000,85.600.000.000,80.355.601.563,17885538,"481394,52%"
2021-04-08,85.700.000.000,85.700.000.000,84.100.000.000,84.700.000.000,79.510.750.000,19244259,"445327,62%"
2021-04-09,84.700.000.000,84.900.000.000,83.400.000.000,83.600.000.000,78.478.132.813,18193707,"465545,59%"
2021-04-12,84.100.000.000,84.100.000.000,83.100.000.000,83.200.000.000,78.102.640.625,12915282,"651166,58%"
2021-04-13,83.000.000.000,84.500.000.000,82.800.000.000,84.000.000.000,78.853.632.813,15238206,"544683,54%"
2021-04-14,84.000.000.000,84.300.000.000,83.400.000.000,84.000.000.000,78.853.632.813,13794652,"608931,64%"
2021-04-15,83.700.000.000,84.500.000.000,83.400.000.000,84.100.000.000,78.947.500.000,16377412,"511069,76%"
2021-04-16,84.700.000.000,84.700.000.000,83.600.000.000,83.900.000.000,78.759.750.000,15429522,"548947,66%"
2021-04-19,83.800.000.000,84.000.000.000,83.300.000.000,83.300.000.000,78.196.507.813,15287311,"548167,04%"
2021-04-20,83.300.000.000,84.000.000.000,83.100.000.000,83.900.000.000,78.759.750.000,15521965,"536658,86%"
2021-04-21,83.300.000.000,83.500.000.000,82.500.000.000,82.600.000.000,77.539.390.625,21636079,"385005,06%"
2021-04-22,82.900.000.000,83.000.000.000,82.400.000.000,82.400.000.000,77.351.656.250,13934746,"594915,76%"
2021-04-23,81.900.000.000,82.900.000.000,81.600.000.000,82.800.000.000,77.727.140.625,17805080,"459981,08%"
2021-04-26,82.900.000.000,83.500.000.000,82.600.000.000,83.500.000.000,78.384.265.625,15489938,"535186,13%"
2021-04-27,83.200.000.000,83.300.000.000,82.500.000.000,82.900.000.000,77.821.007.813,12941533,"642891,38%"
2021-04-28,83.200.000.000,83.200.000.000,82.100.000.000,82.100.000.000,77.070.031.250,15596759,"533444,16%"
2021-04-29,82.400.000.000,82.500.000.000,81.500.000.000,81.700.000.000,76.694.554.688,20000973,"411979,96%"
2021-04-30,81.900.000.000,82.100.000.000,81.500.000.000,81.500.000.000,76.506.789.063,18673197,"438596,56%"
2021-05-03,81.000.000.000,82.400.000.000,81.000.000.000,81.700.000.000,76.694.554.688,15710336,"515584,14%"
2021-05-04,81.900.000.000,82.600.000.000,81.800.000.000,82.600.000.000,77.539.390.625,12532550,"653498,29%"
2021-05-06,81.700.000.000,82.300.000.000,81.700.000.000,82.300.000.000,77.257.773.438,17047511,"479248,85%"
2021-05-07,81.800.000.000,82.100.000.000,81.500.000.000,81.900.000.000,76.882.281.250,14154882,"577892,49%"
2021-05-10,82.300.000.000,83.500.000.000,81.800.000.000,83.200.000.000,78.102.640.625,19385027,"424554,48%"
2021-05-11,82.500.000.000,82.600.000.000,81.100.000.000,81.200.000.000,76.225.164.063,28996680,"284515,33%"
2021-05-12,80.800.000.000,81.200.000.000,79.800.000.000,80.000.000.000,75.098.703.125,35812268,"225621,01%"
2021-05-13,78.900.000.000,79.600.000.000,78.400.000.000,78.500.000.000,73.690.585.938,31490096,"250554,97%"
2021-05-14,79.000.000.000,80.300.000.000,78.900.000.000,80.100.000.000,75.192.570.313,16450920,"480216,30%"
2021-05-17,80.800.000.000,80.900.000.000,79.200.000.000,79.600.000.000,74.723.203.125,17740855,"455445,92%"
2021-05-18,79.600.000.000,80.000.000.000,79.100.000.000,79.600.000.000,74.723.203.125,17494407,"455002,56%"
2021-05-20,79.400.000.000,79.700.000.000,79.100.000.000,79.500.000.000,74.629.328.125,16541828,"479995,32%"
2021-05-21,80.100.000.000,81.500.000.000,79.800.000.000,80.100.000.000,75.192.570.313,20961714,"382125,24%"
2021-05-24,80.100.000.000,80.400.000.000,79.500.000.000,79.700.000.000,74.817.070.313,13398666,"597820,71%"
2021-05-25,80.000.000.000,80.400.000.000,79.800.000.000,79.900.000.000,75.004.812.500,13628942,"586986,14%"
2021-05-26,80.400.000.000,80.500.000.000,79.700.000.000,79.800.000.000,74.910.945.313,11984359,"670874,43%"
2021-05-27,80.000.000.000,80.000.000.000,79.100.000.000,79.600.000.000,74.723.203.125,23198510,"344849,73%"
2021-05-28,79.800.000.000,80.400.000.000,79.400.000.000,80.100.000.000,75.192.570.313,12360199,"645620,67%"
2021-05-31,80.300.000.000,80.600.000.000,79.600.000.000,80.500.000.000,75.568.054.688,13321324,"602792,94%"
2021-06-01,80.500.000.000,81.300.000.000,80.100.000.000,80.600.000.000,75.661.921.875,14058401,"572611,35%"
2021-06-02,80.400.000.000,81.400.000.000,80.300.000.000,80.800.000.000,75.849.679.688,16414644,"489806,54%"
2021-06-03,81.300.000.000,83.000.000.000,81.100.000.000,82.800.000.000,77.727.140.625,29546007,"275164,09%"
2021-06-04,82.700.000.000,82.700.000.000,81.500.000.000,82.200.000.000,77.163.906.250,18112259,"456596,83%"
2021-06-07,82.700.000.000,82.800.000.000,81.600.000.000,81.900.000.000,76.882.281.250,16496197,"501327,67%"
2021-06-08,82.300.000.000,82.600.000.000,81.800.000.000,81.900.000.000,76.882.281.250,12781226,"643913,19%"
2021-06-09,81.500.000.000,82.000.000.000,81.100.000.000,81.100.000.000,76.131.281.250,14908823,"546656,16%"
2021-06-10,81.300.000.000,81.400.000.000,80.900.000.000,81.000.000.000,76.037.429.688,17586995,"462273,40%"
2021-06-11,81.200.000.000,81.700.000.000,80.700.000.000,81.000.000.000,76.037.429.688,14087962,"576378,61%"
2021-06-14,80.800.000.000,80.900.000.000,80.500.000.000,80.500.000.000,75.568.054.688,10550078,"765871,11%"
2021-06-15,80.900.000.000,81.200.000.000,80.600.000.000,80.900.000.000,75.943.546.875,10075685,"802923,08%"
2021-06-16,81.500.000.000,81.900.000.000,81.100.000.000,81.800.000.000,76.788.414.063,14999855,"543338,59%"
2021-06-17,81.100.000.000,81.300.000.000,80.700.000.000,80.900.000.000,75.943.546.875,14007385,"578980,30%"
